"Message",Normal,"          P/Invoke 'RhpGetFuncEvalMode' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhpGetFuncEvalMode'."
"Message",Normal,"          P/Invoke 'RhpRecordDebuggeeInitiatedHandle' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhpRecordDebuggeeInitiatedHandle'."
"Message",Normal,"          P/Invoke 'RhpVerifyDebuggerCleanup' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhpVerifyDebuggerCleanup'."
"Message",Normal,"          P/Invoke 'RhpGetCurrentThread' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhpGetCurrentThread'."
"Message",Normal,"          P/Invoke 'RhWaitForPendingFinalizers' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhWaitForPendingFinalizers'."
"Message",Normal,"          P/Invoke 'RhYield' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhYield'."
"Message",Normal,"          P/Invoke 'RhFlushProcessWriteBuffers' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhFlushProcessWriteBuffers'."
"Message",Normal,"          P/Invoke 'RhCompatibleReentrantWaitAny' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhCompatibleReentrantWaitAny'."
"Message",Normal,"          P/Invoke 'RhCallDescrWorker' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhCallDescrWorker'."
"Message",Normal,"          P/Invoke '_ecvt_s' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!_ecvt_s'."
"Message",Normal,"          P/Invoke 'memmove' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!memmove'."
"Message",Normal,"          P/Invoke 'memset' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!memset'."
"Message",Normal,"          P/Invoke 'CallingConventionConverter_GetStubs' with [DllImport(ExactSpelling=true)] resolved to '*!CallingConventionConverter_GetStubs'."
"Message",Normal,"          P/Invoke 'WindowsCreateStringReference' resolved to 'WindowsCreateStringReference!api-ms-win-core-winrt-string-l1-1-0.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetLastError' resolved to 'GetLastError!api-ms-win-core-errorhandling-l1-1-0.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'SetLastError' resolved to 'SetLastError!api-ms-win-core-errorhandling-l1-1-0.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'RoInitialize' resolved to 'RoInitialize!api-ms-win-core-winrt-l1-1-0.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'IsValidLocaleName' resolved to 'IsValidLocaleName!api-ms-win-core-localization-l1-2-0.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'ResolveLocaleName' resolved to 'ResolveLocaleName!api-ms-win-core-localization-l1-2-0.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetCPInfoExW' resolved to 'GetCPInfoExW!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CoCreateInstance' resolved to 'CoCreateInstance!api-ms-win-core-com-l1-1-0.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'SysFreeString' resolved to 'SysFreeString!OleAut32' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'RoGetBufferMarshaler' resolved to 'RoGetBufferMarshaler!api-ms-win-core-winrt-robuffer-l1-1-0.dll' from 'SupportedAPIs.xml'."
"Message",High,"  Generating code..."
"Message",High,"  Interop code generated."
"Message",Normal,"  Written code to AssemblyInfo.g.cs"
"Message",Normal,"  Written code to Adapters.g.cs"
"Message",Normal,"  Written code to Data.g.cs"
"Message",Normal,"  Written code to Helpers.g.cs"
"Message",Normal,"  Written code to ImplTypes.g.cs"
"Message",Normal,"  Written code to PInvoke.g.cs"
"Message",Normal,"  Written code to SafeTypes.g.cs"
"Message",Normal,"  Written code to SharedStubs.g.cs"
"Message",Normal,"Running 'GenerateCodeAndCompile' transform, heap at 145 MB."
"Message",High,"Compiling interop code"
"Message",Normal,"Compiling generated source code: C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\microsoft.net.native.compiler\2.2.7-rel-27913-00\tools\csc\csc.exe /noconfig @""C:\Users\trash\Documents\dev\ControllerDoctorUWP\ControllerDoctorUWP\obj\x64\Release\ilc\intermediate\ControllerDoctorUWP.McgInterop.rsp"""
"Message",High,"Generating System.Reflection.DispatchProxy proxy code."
"Message",Normal,"Running 'ReducedCopyInitialize' transform, heap at 145 MB."
"Message",Normal,"Running 'ReducedCopyEmptyTypes' transform, heap at 161 MB."
"Message",Normal,"Running 'ReducedCopyPopulateTypes' transform, heap at 163 MB."
"Message",Normal,"Running 'ReducedCopyLateMetadata' transform, heap at 174 MB."
"Message",Normal,"Running 'ReducedCopyPassResourcesToMutableAssembly' transform, heap at 186 MB."
"Message",Normal,"Running 'ReducedCopyMethodBodies' transform, heap at 186 MB."
"Message",Normal,"Running 'ReducedCopyComplete' transform, heap at 201 MB."
"Message",Normal,"Running 'ReducedCopyCleanup' transform, heap at 188 MB."
"Message",Normal,"Running 'DeveloperExperienceModeOnlyCodeRemover' transform, heap at 39 MB."
"Message",Normal,"Running 'ComImportDetector' transform, heap at 39 MB."
"Message",Normal,"Running 'McgAccessor' transform, heap at 39 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 40 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 42 MB."
"Message",Normal,"Running 'McgTypeOf' transform, heap at 42 MB."
"Message",Normal,"Running 'EventSource' transform, heap at 44 MB."
"Message",Normal,"Running 'ValueType' transform, heap at 44 MB."
"Message",Normal,"Running 'Attribute' transform, heap at 44 MB."
"Message",Normal,"Running 'GetType' transform, heap at 45 MB."
"Message",Normal,"Running 'McgFixups' transform, heap at 45 MB."
"Message",Normal,"Running 'ResourceManagerCtor' transform, heap at 46 MB."
"Message",Normal,"Running 'TypeofTypeHandle' transform, heap at 46 MB."
"Message",Normal,"Running 'DispatchProxyIntrinsics' transform, heap at 49 MB."
"Message",Normal,"Running 'StaticInitData' transform, heap at 49 MB."
"Message",Normal,"Running 'Delegate' transform, heap at 56 MB."
"Message",Normal,"Running 'LazyGenerics' transform, heap at 56 MB."
"Message",Normal,"Running 'AddReflectionBlockedAttributes' transform, heap at 62 MB."
"Message",Normal,"Running 'DisableOptimization' transform, heap at 62 MB."
"Message",Normal,"Running 'ResourceExtractor' transform, heap at 62 MB."
"Message",Normal,"Running 'CreateMetadata' transform, heap at 62 MB."
"Message",Normal,"Running 'StartupCodeInjector' transform, heap at 71 MB."
"Message",Normal,"Running 'SaveRVAStatics' transform, heap at 71 MB."
"Message",Normal,"Running 'ReflectionInvoke' transform, heap at 71 MB."
"Message",Normal,"Running 'ScrubOpenCalls' transform, heap at 72 MB."
"Message",Normal,"Running 'ConvertCatchIntoFilter' transform, heap at 72 MB."
"Message",Normal,"Running 'ReflectionMappingInfoEmit' transform, heap at 72 MB."
"Message",Normal,"Running 'ReflectionIntrinsics' transform, heap at 72 MB."
"Message",Normal,"Running 'ConvertManagedWinMD' transform, heap at 72 MB."
"Message",Normal,"Running 'DebuggerGuidedStepThroughJmc' transform, heap at 72 MB."
"Message",Normal,"Running 'Reducer' transform, heap at 74 MB."
"Message",High,"Cleaning up unreferenced code"
"Message",Normal,"Running 'WriteAssemblies' transform, heap at 106 MB."
"Message",Normal,""
"Message",Normal,"Transform summary"
"Message",Normal,"    ms | heap delta | name"
"Message",Normal,"  3584 |        158 | Analysis"
"Message",Normal,"  1238 |        -50 | Mcg"
"Message",Normal,"  1215 |          0 | GenerateCodeAndCompile"
"Message",Normal,"   758 |        -40 | WriteAssemblies"
"Message",Normal,"   275 |         16 | ReducedCopyInitialize"
"Message",Normal,"   254 |        -13 | ReducedCopyComplete"
"Message",Normal,"   227 |         32 | Reducer"
"Message",Normal,"   159 |          2 | DumpNativeResources"
"Message",Normal,"    66 |         11 | ReducedCopyPopulateTypes"
"Message",Normal,"    61 |         15 | ReducedCopyMethodBodies"
"Message",Normal,"    59 |         12 | ReducedCopyLateMetadata"
"Message",Normal,"    55 |          9 | CreateMetadata"
"Message",Normal,"    42 |       -149 | ReducedCopyCleanup"
"Message",Normal,"    25 |          2 | McgRedirect"
"Message",Normal,"    24 |          0 | ResourceExtractor"
"Message",Normal,"    23 |          6 | LazyGenerics"
"Message",Normal,"    22 |          2 | McgTypeOf"
"Message",Normal,"    20 |          7 | StaticInitData"
"Message",Normal,"    17 |          3 | TypeofTypeHandle"
"Message",Normal,"    13 |          0 | McgRedirect"
"Message",Normal,"     9 |          0 | SaveRVAStatics"
"Message",Normal,"     6 |          2 | ReducedCopyEmptyTypes"
"Message",Normal,"     5 |          2 | DebuggerGuidedStepThroughJmc"
"Message",Normal,"     4 |          1 | McgFixups"
"Message",Normal,"     4 |          0 | GetType"
"Message",Normal,"     3 |          0 | DispatchProxyIntrinsics"
"Message",Normal,"     2 |          0 | Delegate"
"Message",Normal,"     2 |          0 | ReflectionIntrinsics"
"Message",Normal,"     2 |          1 | McgAccessor"
"Message",Normal,"     2 |          0 | ScrubOpenCalls"
"Message",Normal,"     1 |          1 | Attribute"
"Message",Normal,"     1 |          0 | ConvertCatchIntoFilter"
"Message",Normal,"     1 |          1 | ReflectionInvoke"
"Message",Normal,"     0 |          0 | DeveloperExperienceModeOnlyCodeRemover"
"Message",Normal,"     0 |          0 | ConvertManagedWinMD"
"Message",Normal,"     0 |          0 | ReflectionMappingInfoEmit"
"Message",Normal,"     0 |          0 | ComImportDetector"
"Message",Normal,"     0 |          0 | StartupCodeInjector"
"Message",Normal,"     0 |          0 | EventSource"
"Message",Normal,"     0 |          0 | DisableOptimization"
"Message",Normal,"     0 |          0 | AddReflectionBlockedAttributes"
"Message",Normal,"     0 |          0 | ValueType"
"Message",Normal,"     0 |          0 | ResourceManagerCtor"
"Message",Normal,"     0 |          0 | ReducedCopyPassResourcesToMutableAssembly"
"Message",Low,"Done executing task ""RunILTransforms""."
"Message",Low,"Done building target ""RunILTransforms"" in file ""ILTransforms""."
"Message",Low,"Done building project ""ILTransforms""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""GenerateMDIL"" in file ""Nutc""."
"Message",Low,""
"Message",High,"Generating native code"
"Message",Low,"Done building target ""MDILPrepareMultiFile"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Done building target ""SetBinaryForReferences"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""GenerateMDILGlobalAnalysis"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x64.microsoft.net.native.compiler\2.2.7-rel-27913-00\tools\x64\ilc\Tools\nutc_driver.exe @""C:\Users\trash\Documents\dev\ControllerDoctorUWP\ControllerDoctorUWP\obj\x64\Release\ilc\intermediate\MDIL\ControllerDoctorUWP.rsp""'"
"Message",Low,"Microsoft (R) MDIL Compiler - Version 2.2.27913.00"
"Message",Low,"Copyright (c) Microsoft Corporation.  All rights reserved."
"Message",Low,"Scanning input types"
"Message",Low,"Scanning 1602 methods."
"Message",Low,"Scanning 2735 methods."
"Message",Low,"Scanning 1329 methods."
"Message",Low,"Scanning 405 methods."
"Message",Low,"Scanning 252 methods."
"Message",Low,"Scanning 131 methods."
"Message",Low,"Scanning 70 methods."
"Message",Low,"Scanning 54 methods."
"Message",Low,"Scanning 18 methods."
"Message",Low,"Scanning 9 methods."
"Message",Low,"Scanning 3 methods."
"Message",Low,"Scanning 2 methods."
"Message",Low,"Scanning 3 methods."
"Message",Low,"Scanning 2 methods."
"Message",Low,"Scanning 3 methods."
"Message",Low,"Scanning 18 methods."
"Message",Low,"Scanning 44 methods."
"Message",Low,"Scanning 20 methods."
"Message",Low,"Scanning 10 methods."
"Message",Low,"Scanning 6 methods."
"Message",Low,"Scanning 2 methods."
"Message",Low,"Eager code generation"
"Message",Low,"Compiling 6718 methods."
"Message",Low,"Deferred code generation"
"Message",Low,"Call to managed method Initialize succeeded; exit code: 0 while generating CTL.Stack trace metadata statistics"
"Message",Low,"Number of methods emitted:   2575"
"Message",Low,"Metadata blob size:          135770"
"Message",Low,"Method RVA - token map size: 20600"
"Message",Low,"Total native size:           156370"
"Message",Low,"Successfully generated 'C:\Users\trash\Documents\dev\ControllerDoctorUWP\ControllerDoctorUWP\obj\x64\Release\ilc\intermediate\MDIL\ControllerDoctorUWP.mdilexe'"
"Message",Low,"Successfully generated 'C:\Users\trash\Documents\dev\ControllerDoctorUWP\ControllerDoctorUWP\obj\x64\Release\ilc\intermediate\MDIL\ControllerDoctorUWP.mdilpdb'"
"Message",Low,"Compiled to MDIL code."
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x64.microsoft.net.native.compiler\2.2.7-rel-27913-00\tools\x64\ilc\Tools\nutc_driver.exe @""C:\Users\trash\Documents\dev\ControllerDoctorUWP\ControllerDoctorUWP\obj\x64\Release\ilc\intermediate\MDIL\ControllerDoctorUWP.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |     4953 |     4953 |     4953 |     4953 | [0] Nutc GlobalAnalysis"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       4953 ms"
"Message",Normal,"System time per command: 4953 ms"
"Message",Normal,"Total duration:          4953 ms"
"Message",Normal,"Total lifetime:          4953 ms"
"Message",Normal,"Requested DOP:           6"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""GenerateMDILGlobalAnalysis""."
"Message",Low,"Done building target ""GenerateMDILGlobalAnalysis"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""rc"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Windows Kits\10\bin\10.0.18362.0\x64\rc.exe /c ""65001"" /r /fo ""C:\Users\trash\Documents\dev\ControllerDoctorUWP\ControllerDoctorUWP\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\Users\trash\Documents\dev\ControllerDoctorUWP\ControllerDoctorUWP\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""'"
"Message",Low,"Microsoft (R) Windows (R) Resource Compiler Version 10.0.10011.16384"
"Message",Low,"Copyright (C) Microsoft Corporation.  All rights reserved."
"Message",Normal,"'C:\Program Files (x86)\Windows Kits\10\bin\10.0.18362.0\x64\rc.exe /c ""65001"" /r /fo ""C:\Users\trash\Documents\dev\ControllerDoctorUWP\ControllerDoctorUWP\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\Users\trash\Documents\dev\ControllerDoctorUWP\ControllerDoctorUWP\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |       31 |       31 |       31 |       31 | [0] rc"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       31 ms"
"Message",Normal,"System time per command: 31 ms"
"Message",Normal,"Total duration:          31 ms"
"Message",Normal,"Total lifetime:          31 ms"
"Message",Normal,"Requested DOP:           6"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""rc""."
"Message",Low,"Task ""ResourceBinaryConcatenate"""
"Message",Normal,"Concatenating into 'C:\Users\trash\Documents\dev\ControllerDoctorUWP\ControllerDoctorUWP\obj\x64\Release\ilc\intermediate\Native.res' with alignment '4'."
"Message",Normal," Added 'C:\Users\trash\Documents\dev\ControllerDoctorUWP\ControllerDoctorUWP\obj\x64\Release\ilc\intermediate\ILTransformed\ControllerDoctorUWP.res' at offset 0."
"Message",Normal," Added 'C:\Users\trash\Documents\dev\ControllerDoctorUWP\ControllerDoctorUWP\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.res' at offset 1464."
"Message",Low,"Done executing task ""ResourceBinaryConcatenate""."
"Message",Low,"Done building target ""GenerateBuildInfo"" in file ""Nutc""."
"Message",Low,"Done building project ""Nutc""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""MDILBindPrepare"" in file ""Binder""."
"Message",Low,""
"Message",High,"Generating fixups for native code"
"Message",Low,"Task ""MDILBind"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x64.microsoft.net.native.compiler\2.2.7-rel-27913-00\tools\x64\ilc\Tools\rhbind.exe @""C:\Users\trash\Documents\dev\ControllerDoctorUWP\ControllerDoctorUWP\obj\x64\Release\ilc\intermediate\rhbindargs.ControllerDoctorUWP.rsp""'"
"Message",Low,"OS VERSION: major: 6  minor: 2"
"Message",Low,"MDIL: C:\Users\trash\Documents\dev\ControllerDoctorUWP\ControllerDoctorUWP\obj\x64\Release\ilc\intermediate\MDIL\ControllerDoctorUWP.mdilexe"
"Message",Low,"MDILPDB: C:\Users\trash\Documents\dev\ControllerDoctorUWP\ControllerDoctorUWP\obj\x64\Release\ilc\intermediate\MDIL\ControllerDoctorUWP.mdilpdb"
"Message",Low,"IL: C:\Users\trash\Documents\dev\ControllerDoctorUWP\ControllerDoctorUWP\obj\x64\Release\ilc\intermediate\MDIL\ControllerDoctorUWP.ilexe"
"Message",Low,"NI: C:\Users\trash\Documents\dev\ControllerDoctorUWP\ControllerDoctorUWP\obj\x64\Release\ilc\intermediate\Native\ControllerDoctorUWP.dll"
"Message",Low,"SHIM: C:\Users\trash\Documents\dev\ControllerDoctorUWP\ControllerDoctorUWP\obj\x64\Release\ilc\intermediate\Native\ControllerDoctorUWP.exe"
"Message",Low,"REDHAWK_RUNTIME_DLL_NAME_A=mrt100_app.dll"
"Message",Low,"pdb: C:\Users\trash\Documents\dev\ControllerDoctorUWP\ControllerDoctorUWP\obj\x64\Release\ilc\intermediate\Native\ControllerDoctorUWP.pdb"
"Message",Low,"Produced C:\Users\trash\Documents\dev\ControllerDoctorUWP\ControllerDoctorUWP\obj\x64\Release\ilc\intermediate\Native\ControllerDoctorUWP.dll in 0.542 seconds"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x64.microsoft.net.native.compiler\2.2.7-rel-27913-00\tools\x64\ilc\Tools\rhbind.exe @""C:\Users\trash\Documents\dev\ControllerDoctorUWP\ControllerDoctorUWP\obj\x64\Release\ilc\intermediate\rhbindargs.ControllerDoctorUWP.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |      562 |      562 |      562 |      562 | [0] rhbind ControllerDoctorUWP"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       562 ms"
"Message",Normal,"System time per command: 562 ms"
"Message",Normal,"Total duration:          562 ms"
"Message",Normal,"Total lifetime:          562 ms"
"Message",Normal,"Requested DOP:           6"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
